event_id,click_timestamp,ad_revenue
Campaign_360,2024-12-06T06:34:11,6.14
Campaign_558,2024-10-16T14:05:35,7.31
Campaign_443,2024-10-16T20:50:05,6.09
Campaign_443,2024-10-16T20:50:05,6.09
Campaign_381,2024-10-09T17:59:21,5.82
Campaign_412,2024-11-20T23:45:19,7.28
Campaign_500,2024-10-17T19:10:42,9.32
Campaign_500,2024-10-17T19:10:42,9.32
Campaign_279,2024-11-07T02:39:42,4.86
Campaign_883,2024-11-17T10:01:14,6.94
Campaign_221,2024-10-20T11:54:31,5.98
Campaign_221,2024-10-20T11:54:31,5.98
Campaign_221,2024-10-20T11:54:31,5.98
Campaign_769,2024-11-18T00:37:27,2.09
Campaign_209,2024-10-13T16:30:30,9.78
Campaign_209,2024-10-13T16:30:30,9.78
Campaign_209,2024-10-13T16:30:30,9.78
Campaign_170,2024-11-15T08:32:23,8.94
Campaign_170,2024-11-15T08:32:23,8.94
Campaign_170,2024-11-15T08:32:23,8.94
Campaign_176,2024-11-08T07:24:09,1.8
Campaign_430,2024-11-16T13:20:43,9.47
Campaign_229,2024-11-15T15:39:05,9.44
Campaign_502,2024-12-03T16:50:09,5.94
Campaign_188,2024-10-28T12:04:33,2.86
Campaign_188,2024-10-28T12:04:33,2.86
Campaign_958,2024-10-17T18:45:31,5.97
Campaign_958,2024-10-17T18:45:31,5.97
Campaign_649,2024-11-02T18:53:45,7.97
Campaign_649,2024-11-02T18:53:45,7.97
Campaign_649,2024-11-02T18:53:45,7.97
Campaign_562,2024-12-07T10:21:48,9.38
Campaign_562,2024-12-07T10:21:48,9.38
Campaign_562,2024-12-07T10:21:48,9.38
Campaign_562,2024-12-07T10:21:48,9.38
Campaign_613,2024-11-05T03:06:07,2.24
Campaign_613,2024-11-05T03:06:07,2.24
Campaign_94,2024-10-20T21:51:58,6.73
Campaign_992,2024-10-22T13:17:52,6.36
Campaign_992,2024-10-22T13:17:52,6.36
Campaign_174,2024-11-14T00:25:29,1.76
Campaign_618,2024-10-07T22:44:12,6.84
Campaign_618,2024-10-07T22:44:12,6.84
Campaign_703,2024-10-18T04:02:56,5.0
Campaign_759,2024-11-09T11:40:44,1.82
Campaign_148,2024-11-01T02:19:56,3.46
Campaign_6,2024-11-05T01:12:19,8.42
Campaign_6,2024-11-05T01:12:19,8.42
Campaign_438,2024-11-10T10:45:44,9.86
Campaign_438,2024-11-10T10:45:44,9.86
Campaign_438,2024-11-10T10:45:44,9.86
Campaign_723,2024-10-12T20:16:48,5.46
Campaign_400,2024-10-29T10:04:58,7.46
Campaign_400,2024-10-29T10:04:58,7.46
Campaign_29,2024-10-11T04:56:44,6.04
Campaign_507,2024-10-17T14:09:34,7.96
Campaign_507,2024-10-17T14:09:34,7.96
Campaign_289,2024-10-30T09:05:32,3.84
Campaign_289,2024-10-30T09:05:32,3.84
Campaign_872,2024-10-24T11:16:21,7.02
Campaign_872,2024-10-24T11:16:21,7.02
Campaign_881,2024-11-01T16:36:50,2.29
Campaign_956,2024-11-13T14:47:16,4.29
Campaign_234,2024-10-31T15:00:05,2.65
Campaign_459,2024-10-14T01:23:18,5.72
Campaign_459,2024-10-14T01:23:18,5.72
Campaign_411,2024-12-08T01:57:45,3.23
Campaign_411,2024-12-08T01:57:45,3.23
Campaign_411,2024-12-08T01:57:45,3.23
Campaign_411,2024-12-08T01:57:45,3.23
Campaign_470,2024-10-26T15:18:52,7.36
Campaign_954,2024-11-07T17:49:48,1.53
Campaign_954,2024-11-07T17:49:48,1.53
Campaign_954,2024-11-07T17:49:48,1.53
Campaign_328,2024-11-11T03:20:52,6.72
Campaign_328,2024-11-11T03:20:52,6.72
Campaign_533,2024-10-08T20:10:22,8.77
Campaign_533,2024-10-08T20:10:22,8.77
Campaign_347,2024-12-09T17:21:30,7.55
Campaign_347,2024-12-09T17:21:30,7.55
Campaign_347,2024-12-09T17:21:30,7.55
Campaign_860,2024-10-30T22:58:29,0.94
Campaign_860,2024-10-30T22:58:29,0.94
Campaign_860,2024-10-30T22:58:29,0.94
Campaign_4,2024-10-08T16:40:15,3.36
Campaign_589,2024-10-12T01:17:48,0.64
Campaign_589,2024-10-12T01:17:48,0.64
Campaign_76,2024-10-15T06:48:30,8.71
Campaign_76,2024-10-15T06:48:30,8.71
Campaign_711,2024-11-17T22:51:02,9.85
Campaign_711,2024-11-17T22:51:02,9.85
Campaign_931,2024-11-14T14:15:58,7.68
Campaign_413,2024-12-02T23:49:14,6.43
Campaign_144,2024-10-31T09:50:46,5.15
Campaign_144,2024-10-31T09:50:46,5.15
Campaign_144,2024-10-31T09:50:46,5.15
Campaign_32,2024-11-18T16:10:25,3.63
Campaign_859,2024-10-27T12:25:29,9.06
Campaign_831,2024-11-05T09:12:12,8.24
Campaign_831,2024-11-05T09:12:12,8.24
Campaign_831,2024-11-05T09:12:12,8.24
Campaign_212,2024-10-21T08:22:47,3.34
Campaign_212,2024-10-21T08:22:47,3.34
Campaign_483,2024-11-28T13:32:26,1.5
Campaign_483,2024-11-28T13:32:26,1.5
Campaign_483,2024-11-28T13:32:26,1.5
Campaign_42,2024-10-23T01:04:49,6.01
Campaign_796,2024-10-27T01:35:27,7.47
Campaign_796,2024-10-27T01:35:27,7.47
Campaign_326,2024-11-06T20:36:36,2.82
Campaign_584,2024-11-03T23:08:46,7.93
Campaign_486,2024-11-22T12:27:45,3.09
Campaign_486,2024-11-22T12:27:45,3.09
Campaign_949,2024-10-22T02:20:27,2.8
Campaign_949,2024-10-22T02:20:27,2.8
Campaign_440,2024-10-30T13:20:38,8.54
Campaign_1001,2024-12-17T15:35:20,2.7
Campaign_1001,2024-12-17T15:35:20,2.7
Campaign_348,2024-11-01T00:43:47,4.62
Campaign_19,2024-10-31T22:09:51,3.94
Campaign_19,2024-10-31T22:09:51,3.94
Campaign_605,2024-10-22T00:24:21,8.26
Campaign_605,2024-10-22T00:24:21,8.26
Campaign_658,2024-11-11T09:15:19,9.18
Campaign_658,2024-11-11T09:15:19,9.18
Campaign_658,2024-11-11T09:15:19,9.18
Campaign_300,2024-10-28T00:11:13,2.09
Campaign_300,2024-10-28T00:11:13,2.09
Campaign_384,2024-11-01T02:10:54,9.92
Campaign_384,2024-11-01T02:10:54,9.92
Campaign_384,2024-11-01T02:10:54,9.92
Campaign_603,2024-11-02T02:44:06,3.83
Campaign_382,2024-10-18T07:49:25,6.9
Campaign_774,2024-10-29T17:59:27,9.86
Campaign_774,2024-10-29T17:59:27,9.86
Campaign_774,2024-10-29T17:59:27,9.86
Campaign_526,2024-11-19T02:23:16,6.4
Campaign_526,2024-11-19T02:23:16,6.4
Campaign_316,2024-11-01T14:57:57,4.08
Campaign_647,2024-10-20T23:54:35,8.34
Campaign_647,2024-10-20T23:54:35,8.34
Campaign_477,2024-10-17T06:11:22,6.43
Campaign_313,2024-10-22T13:07:52,8.5
Campaign_952,2024-10-22T09:09:14,6.2
Campaign_952,2024-10-22T09:09:14,6.2
Campaign_952,2024-10-22T09:09:14,6.2
Campaign_952,2024-10-22T09:09:14,6.2
Campaign_449,2024-11-18T08:02:29,7.8
Campaign_449,2024-11-18T08:02:29,7.8
Campaign_449,2024-11-18T08:02:29,7.8
Campaign_608,2024-10-31T06:39:53,6.07
Campaign_575,2024-11-15T05:38:17,4.78
Campaign_575,2024-11-15T05:38:17,4.78
Campaign_575,2024-11-15T05:38:17,4.78
Campaign_126,2024-11-25T17:38:12,8.71
Campaign_223,2024-10-27T13:10:56,0.56
Campaign_815,2024-10-18T13:52:12,2.79
Campaign_778,2024-11-29T17:22:27,6.99
Campaign_778,2024-11-29T17:22:27,6.99
Campaign_341,2024-10-09T16:35:21,3.76
Campaign_745,2024-11-09T18:17:25,6.95
Campaign_798,2024-11-21T05:33:33,1.28
Campaign_137,2024-11-16T13:20:18,8.65
Campaign_120,2024-10-10T06:09:16,6.55
Campaign_956,2024-11-20T06:46:05,3.24
Campaign_757,2024-10-25T17:12:47,6.11
Campaign_130,2024-10-19T17:37:00,1.4
Campaign_130,2024-10-19T17:37:00,1.4
Campaign_668,2024-10-14T17:08:26,5.35
Campaign_21,2024-11-13T10:04:59,3.94
Campaign_307,2024-10-18T13:31:16,6.3
Campaign_307,2024-10-18T13:31:16,6.3
Campaign_620,2024-10-11T03:50:53,6.76
Campaign_122,2024-10-30T12:43:53,3.62
Campaign_606,2024-11-24T05:48:15,1.75
Campaign_532,2024-11-07T07:19:29,4.33
Campaign_532,2024-11-07T07:19:29,4.33
Campaign_534,2024-11-04T22:45:08,6.18
Campaign_335,2024-10-15T01:16:16,0.81
Campaign_183,2024-11-07T07:27:03,7.82
Campaign_182,2024-10-09T12:39:32,1.75
Campaign_182,2024-10-09T12:39:32,1.75
Campaign_289,2024-10-31T19:13:19,7.41
Campaign_289,2024-10-31T19:13:19,7.41
Campaign_876,2024-10-24T08:19:48,9.32
Campaign_339,2024-11-29T17:24:49,6.93
Campaign_656,2024-10-23T12:57:34,3.02
Campaign_656,2024-10-23T12:57:34,3.02
Campaign_656,2024-10-23T12:57:34,3.02
Campaign_578,2024-11-12T14:47:12,3.33
Campaign_889,2024-10-29T10:44:11,2.78
Campaign_889,2024-10-29T10:44:11,2.78
Campaign_419,2024-11-13T20:27:50,4.4
Campaign_419,2024-11-13T20:27:50,4.4
Campaign_419,2024-11-13T20:27:50,4.4
Campaign_803,2024-10-27T11:02:27,9.42
Campaign_803,2024-10-27T11:02:27,9.42
Campaign_803,2024-10-27T11:02:27,9.42
Campaign_714,2024-11-19T22:32:42,8.83
Campaign_714,2024-11-19T22:32:42,8.83
Campaign_714,2024-11-19T22:32:42,8.83
Campaign_328,2024-10-15T15:43:59,6.29
Campaign_328,2024-10-15T15:43:59,6.29
Campaign_349,2024-10-13T09:27:00,7.29
Campaign_349,2024-10-13T09:27:00,7.29
Campaign_514,2024-11-20T11:04:52,3.35
Campaign_426,2024-11-06T10:03:37,2.68
Campaign_517,2024-11-07T17:20:19,3.64
Campaign_186,2024-10-15T04:05:20,6.91
Campaign_585,2024-11-30T13:47:36,2.15
Campaign_585,2024-11-30T13:47:36,2.15
Campaign_654,2024-11-08T12:11:20,4.88
Campaign_654,2024-11-08T12:11:20,4.88
Campaign_654,2024-11-08T12:11:20,4.88
Campaign_15,2024-11-12T15:05:24,7.88
Campaign_478,2024-11-03T18:59:47,5.15
Campaign_327,2024-10-15T04:14:18,5.67
Campaign_327,2024-10-15T04:14:18,5.67
Campaign_458,2024-11-12T02:17:51,8.48
Campaign_511,2024-12-09T14:57:33,8.59
Campaign_511,2024-12-09T14:57:33,8.59
Campaign_511,2024-12-09T14:57:33,8.59
Campaign_607,2024-11-04T21:04:58,3.96
Campaign_607,2024-11-04T21:04:58,3.96
Campaign_607,2024-11-04T21:04:58,3.96
Campaign_916,2024-11-20T22:51:02,5.08
Campaign_916,2024-11-20T22:51:02,5.08
Campaign_559,2024-10-20T17:12:31,9.83
Campaign_559,2024-10-20T17:12:31,9.83
Campaign_559,2024-10-20T17:12:31,9.83
Campaign_559,2024-10-20T17:12:31,9.83
Campaign_205,2024-10-19T15:59:37,5.15
Campaign_205,2024-10-19T15:59:37,5.15
Campaign_128,2024-11-14T21:57:47,6.45
Campaign_809,2024-11-16T16:16:17,6.47
Campaign_809,2024-11-16T16:16:17,6.47
Campaign_835,2024-11-01T22:21:55,0.92
Campaign_744,2024-10-26T07:44:50,9.49
Campaign_744,2024-10-26T07:44:50,9.49
Campaign_6,2024-10-22T23:46:06,6.37
Campaign_6,2024-10-22T23:46:06,6.37
Campaign_894,2024-11-22T04:08:45,0.7
Campaign_894,2024-11-22T04:08:45,0.7
Campaign_649,2024-10-09T14:06:42,2.3
Campaign_649,2024-10-09T14:06:42,2.3
Campaign_649,2024-10-09T14:06:42,2.3
Campaign_560,2024-10-31T16:59:05,9.66
Campaign_560,2024-10-31T16:59:05,9.66
Campaign_118,2024-10-07T19:36:48,5.53
Campaign_118,2024-10-07T19:36:48,5.53
Campaign_351,2024-10-24T19:51:58,6.59
Campaign_476,2024-10-27T15:39:49,9.58
Campaign_263,2024-11-05T23:23:18,8.28
Campaign_584,2024-10-26T12:35:21,5.17
Campaign_472,2024-10-14T14:47:00,0.8
Campaign_472,2024-10-14T14:47:00,0.8
Campaign_472,2024-10-14T14:47:00,0.8
Campaign_472,2024-10-14T14:47:00,0.8
Campaign_116,2024-10-23T07:41:35,6.28
Campaign_116,2024-10-23T07:41:35,6.28
Campaign_116,2024-10-23T07:41:35,6.28
Campaign_189,2024-10-20T07:52:20,5.9
Campaign_189,2024-10-20T07:52:20,5.9
Campaign_189,2024-10-20T07:52:20,5.9
Campaign_979,2024-10-17T20:42:33,5.45
Campaign_752,2024-10-06T03:13:14,1.9
Campaign_752,2024-10-06T03:13:14,1.9
Campaign_323,2024-11-19T14:27:47,1.26
Campaign_235,2024-10-29T08:43:33,3.96
Campaign_739,2024-11-14T06:37:29,2.35
Campaign_739,2024-11-14T06:37:29,2.35
Campaign_277,2024-12-11T10:06:08,8.89
Campaign_939,2024-10-27T01:51:26,6.88
Campaign_110,2024-10-21T12:42:32,6.18
Campaign_110,2024-10-21T12:42:32,6.18
Campaign_734,2024-10-28T08:27:17,3.8
Campaign_734,2024-10-28T08:27:17,3.8
Campaign_722,2024-10-28T03:25:19,1.27
Campaign_722,2024-10-28T03:25:19,1.27
Campaign_919,2024-11-29T20:08:15,1.72
Campaign_577,2024-10-29T20:36:01,9.42
Campaign_537,2024-10-19T12:55:04,8.09
Campaign_657,2024-11-03T19:34:56,4.44
Campaign_595,2024-10-26T03:39:37,7.31
Campaign_13,2024-11-05T02:58:40,4.52
Campaign_131,2024-11-08T00:35:22,1.07
Campaign_316,2024-10-19T22:28:31,3.81
Campaign_375,2024-11-04T05:36:26,2.3
Campaign_408,2024-10-21T10:37:04,4.03
Campaign_408,2024-10-21T10:37:04,4.03
Campaign_226,2024-11-05T21:23:44,9.29
Campaign_827,2024-11-15T02:48:28,10.0
Campaign_827,2024-11-15T02:48:28,10.0
Campaign_827,2024-11-15T02:48:28,10.0
Campaign_387,2024-10-21T05:24:20,1.93
Campaign_387,2024-10-21T05:24:20,1.93
Campaign_535,2024-10-31T17:43:24,5.23
Campaign_427,2024-10-21T07:01:28,7.87
Campaign_427,2024-10-21T07:01:28,7.87
Campaign_774,2024-11-15T04:14:28,9.81
Campaign_774,2024-11-15T04:14:28,9.81
Campaign_774,2024-11-15T04:14:28,9.81
Campaign_975,2024-10-17T23:16:26,8.95
Campaign_975,2024-10-17T23:16:26,8.95
Campaign_935,2024-12-09T22:10:40,7.72
Campaign_935,2024-12-09T22:10:40,7.72
Campaign_908,2024-10-10T22:57:32,1.68
Campaign_387,2024-11-14T12:34:52,2.63
Campaign_387,2024-11-14T12:34:52,2.63
Campaign_59,2024-10-23T22:34:32,8.95
Campaign_433,2024-11-02T06:19:32,5.32
Campaign_433,2024-11-02T06:19:32,5.32
Campaign_10,2024-11-06T20:41:09,3.44
Campaign_697,2024-10-31T18:50:39,5.45
Campaign_697,2024-10-31T18:50:39,5.45
Campaign_595,2024-10-29T01:18:48,9.69
Campaign_564,2024-11-08T15:46:24,7.57
Campaign_944,2024-11-18T07:00:38,3.21
Campaign_944,2024-11-18T07:00:38,3.21
Campaign_361,2024-10-10T03:58:43,4.04
Campaign_361,2024-10-10T03:58:43,4.04
Campaign_987,2024-10-20T23:04:02,5.36
Campaign_691,2024-11-27T03:06:15,0.58
Campaign_691,2024-11-27T03:06:15,0.58
Campaign_691,2024-11-27T03:06:15,0.58
Campaign_443,2024-10-31T16:33:00,6.02
Campaign_443,2024-10-31T16:33:00,6.02
Campaign_723,2024-10-12T00:36:29,8.04
Campaign_142,2024-11-05T12:16:05,8.61
Campaign_142,2024-11-05T12:16:05,8.61
Campaign_852,2024-10-12T23:53:42,5.31
Campaign_852,2024-10-12T23:53:42,5.31
Campaign_852,2024-10-12T23:53:42,5.31
Campaign_278,2024-10-19T05:23:09,2.55
Campaign_404,2024-11-14T09:25:42,5.41
Campaign_741,2024-10-04T13:22:05,3.59
Campaign_760,2024-10-25T15:33:57,5.37
Campaign_760,2024-10-25T15:33:57,5.37
Campaign_893,2024-10-30T13:55:30,5.27
Campaign_157,2024-10-31T05:16:07,7.27
Campaign_21,2024-11-02T06:41:18,0.98
Campaign_86,2024-10-28T15:54:31,3.75
Campaign_86,2024-10-28T15:54:31,3.75
Campaign_324,2024-10-18T04:41:57,9.19
Campaign_324,2024-10-18T04:41:57,9.19
Campaign_324,2024-10-18T04:41:57,9.19
Campaign_324,2024-10-18T04:41:57,9.19
Campaign_324,2024-10-18T04:41:57,9.19
Campaign_893,2024-11-11T17:44:09,9.59
Campaign_1002,2024-10-05T14:20:41,6.59
Campaign_1002,2024-10-05T14:20:41,6.59
Campaign_65,2024-10-28T14:03:47,7.39
Campaign_238,2024-10-09T18:06:47,3.63
Campaign_265,2024-11-12T21:16:33,4.21
Campaign_229,2024-10-25T21:49:25,1.04
Campaign_616,2024-10-29T00:30:22,2.61
Campaign_265,2024-10-31T16:26:09,3.91
Campaign_624,2024-10-23T22:35:46,5.77
Campaign_624,2024-10-23T22:35:46,5.77
Campaign_362,2024-10-09T16:34:22,2.34
Campaign_247,2024-11-01T10:50:05,3.25
Campaign_247,2024-11-01T10:50:05,3.25
Campaign_968,2024-11-08T22:47:11,3.25
Campaign_968,2024-11-08T22:47:11,3.25
Campaign_968,2024-11-08T22:47:11,3.25
Campaign_39,2024-11-28T05:11:12,5.57
Campaign_39,2024-11-28T05:11:12,5.57
Campaign_821,2024-12-14T05:40:55,7.16
Campaign_141,2024-10-27T03:26:24,7.45
Campaign_141,2024-11-23T00:23:14,3.95
Campaign_1003,2024-10-15T23:24:08,6.1
Campaign_1003,2024-10-15T23:24:08,6.1
Campaign_1003,2024-10-15T23:24:08,6.1
Campaign_1003,2024-10-15T23:24:08,6.1
Campaign_891,2024-11-06T06:02:59,6.01
Campaign_891,2024-11-06T06:02:59,6.01
Campaign_891,2024-11-06T06:02:59,6.01
Campaign_507,2024-10-27T16:39:55,7.2
Campaign_507,2024-10-27T16:39:55,7.2
Campaign_611,2024-11-03T07:23:47,5.51
Campaign_743,2024-11-24T02:46:28,6.76
Campaign_71,2024-11-27T13:26:43,8.66
Campaign_317,2024-10-10T22:07:35,9.37
Campaign_317,2024-10-10T22:07:35,9.37
Campaign_317,2024-10-10T22:07:35,9.37
Campaign_325,2024-11-12T02:43:33,8.33
Campaign_239,2024-10-29T10:41:22,8.71
Campaign_239,2024-10-29T10:41:22,8.71
Campaign_131,2024-11-08T04:47:17,8.65
Campaign_719,2024-11-07T10:00:31,1.19
Campaign_862,2024-10-11T10:15:36,6.72
Campaign_862,2024-10-11T10:15:36,6.72
Campaign_197,2024-10-31T22:36:16,1.6
Campaign_822,2024-11-03T02:19:30,6.83
Campaign_231,2024-10-08T15:49:38,8.47
Campaign_231,2024-10-08T15:49:38,8.47
Campaign_231,2024-10-08T15:49:38,8.47
Campaign_231,2024-10-08T15:49:38,8.47
Campaign_62,2024-10-16T02:55:51,6.31
Campaign_156,2024-10-13T22:11:30,0.74
Campaign_156,2024-10-13T22:11:30,0.74
Campaign_396,2024-11-17T13:24:13,5.47
Campaign_396,2024-11-17T13:24:13,5.47
Campaign_138,2024-11-25T03:20:34,7.04
Campaign_138,2024-11-25T03:20:34,7.04
Campaign_70,2024-10-04T13:12:04,7.58
Campaign_223,2024-10-25T03:23:25,1.07
Campaign_561,2024-10-10T09:09:33,5.59
Campaign_253,2024-11-06T10:02:26,4.81
Campaign_228,2024-11-06T02:17:43,6.87
Campaign_228,2024-11-06T02:17:43,6.87
Campaign_690,2024-10-25T10:57:16,3.38
Campaign_690,2024-10-25T10:57:16,3.38
Campaign_88,2024-10-02T18:19:02,3.87
Campaign_88,2024-10-02T18:19:02,3.87
Campaign_294,2024-10-30T23:29:46,9.01
Campaign_233,2024-10-28T14:05:10,8.98
Campaign_233,2024-10-28T14:05:10,8.98
Campaign_228,2024-11-13T13:13:21,8.61
Campaign_228,2024-11-13T13:13:21,8.61
Campaign_925,2024-10-07T12:21:48,3.04
Campaign_925,2024-10-07T12:21:48,3.04
Campaign_925,2024-10-07T12:21:48,3.04
Campaign_925,2024-10-07T12:21:48,3.04
Campaign_925,2024-10-07T12:21:48,3.04
Campaign_785,2024-10-28T09:44:02,7.69
Campaign_785,2024-10-28T09:44:02,7.69
Campaign_107,2024-10-14T23:40:04,6.88
Campaign_765,2024-11-07T01:09:51,1.17
Campaign_765,2024-11-07T01:09:51,1.17
Campaign_972,2024-10-12T22:41:41,6.82
Campaign_972,2024-10-12T22:41:41,6.82
Campaign_972,2024-10-12T22:41:41,6.82
Campaign_972,2024-10-12T22:41:41,6.82
Campaign_972,2024-10-12T22:41:41,6.82
Campaign_319,2024-10-17T14:45:00,4.06
Campaign_741,2024-10-13T08:46:18,2.11
Campaign_752,2024-11-04T05:11:08,7.89
Campaign_752,2024-11-04T05:11:08,7.89
Campaign_464,2024-12-13T06:46:55,2.64
Campaign_464,2024-12-13T06:46:55,2.64
Campaign_940,2024-10-21T12:40:40,4.5
Campaign_940,2024-10-21T12:40:40,4.5
Campaign_868,2024-10-12T03:55:00,1.32
Campaign_635,2024-10-27T08:46:50,4.91
Campaign_670,2024-12-11T18:34:14,3.04
Campaign_89,2024-11-03T16:38:36,4.95
Campaign_89,2024-11-03T16:38:36,4.95
Campaign_89,2024-11-03T16:38:36,4.95
Campaign_706,2024-10-17T17:18:32,7.49
Campaign_761,2024-10-29T19:53:46,6.98
Campaign_547,2024-10-12T04:14:31,3.18
Campaign_215,2024-10-23T12:09:37,2.68
Campaign_215,2024-10-23T12:09:37,2.68
Campaign_798,2024-10-23T19:25:54,5.37
Campaign_286,2024-11-24T14:55:48,9.17
Campaign_639,2024-10-19T22:13:01,6.05
Campaign_639,2024-10-19T22:13:01,6.05
Campaign_639,2024-10-19T22:13:01,6.05
Campaign_257,2024-11-09T19:38:54,7.83
Campaign_257,2024-11-09T19:38:54,7.83
Campaign_415,2024-11-01T02:31:43,5.57
Campaign_110,2024-10-25T01:52:45,1.82
Campaign_110,2024-10-25T01:52:45,1.82
Campaign_523,2024-10-24T06:23:13,7.27
Campaign_821,2024-10-23T13:34:42,2.72
Campaign_549,2024-11-08T15:21:57,7.18
Campaign_549,2024-11-08T15:21:57,7.18
Campaign_29,2024-10-27T05:21:08,1.99
Campaign_199,2024-10-25T12:34:05,8.26
Campaign_767,2024-11-03T16:00:18,8.82
Campaign_83,2024-11-06T14:28:51,7.14
Campaign_778,2024-11-01T10:06:31,7.11
Campaign_778,2024-11-01T10:06:31,7.11
Campaign_509,2024-10-27T11:42:02,7.75
Campaign_439,2024-11-25T23:49:01,0.6
Campaign_439,2024-11-25T23:49:01,0.6
Campaign_911,2024-11-04T04:39:51,8.11
Campaign_95,2024-10-24T11:30:43,9.31
Campaign_95,2024-10-24T11:30:43,9.31
Campaign_964,2024-10-10T00:53:07,8.12
Campaign_148,2024-11-30T22:21:22,1.59
Campaign_769,2024-11-13T10:30:09,4.92
Campaign_16,2024-11-08T18:52:56,9.11
Campaign_16,2024-11-08T18:52:56,9.11
Campaign_16,2024-11-08T18:52:56,9.11
Campaign_37,2024-10-16T22:24:54,2.69
Campaign_37,2024-10-16T22:24:54,2.69
Campaign_37,2024-10-16T22:24:54,2.69
Campaign_37,2024-10-16T22:24:54,2.69
Campaign_215,2024-10-09T00:16:06,4.56
Campaign_215,2024-10-09T00:16:06,4.56
Campaign_595,2024-10-14T05:22:05,0.72
Campaign_165,2024-11-09T05:40:58,3.68
Campaign_165,2024-11-09T05:40:58,3.68
Campaign_376,2024-10-21T16:25:06,7.25
Campaign_376,2024-10-21T16:25:06,7.25
Campaign_376,2024-10-21T16:25:06,7.25
Campaign_915,2024-11-02T05:35:26,1.38
Campaign_915,2024-11-02T05:35:26,1.38
Campaign_915,2024-11-02T05:35:26,1.38
Campaign_66,2024-11-01T01:54:27,1.67
Campaign_66,2024-11-01T01:54:27,1.67
Campaign_699,2024-10-06T10:19:07,4.62
Campaign_889,2024-11-04T17:14:56,8.06
Campaign_889,2024-11-04T17:14:56,8.06
Campaign_661,2024-11-05T09:03:55,4.63
Campaign_584,2024-10-22T08:21:53,4.66
Campaign_516,2024-11-03T20:25:04,3.83
Campaign_456,2024-11-07T15:18:05,4.52
Campaign_456,2024-11-07T15:18:05,4.52
Campaign_356,2024-11-14T06:50:32,9.11
Campaign_551,2024-11-01T07:43:18,3.61
Campaign_551,2024-11-01T07:43:18,3.61
Campaign_551,2024-11-01T07:43:18,3.61
Campaign_71,2024-11-20T03:57:38,6.93
Campaign_46,2024-11-08T14:35:34,1.65
Campaign_46,2024-11-08T14:35:34,1.65
Campaign_46,2024-11-08T14:35:34,1.65
Campaign_872,2024-10-18T20:59:02,6.54
Campaign_872,2024-10-18T20:59:02,6.54
Campaign_246,2024-10-27T10:40:25,7.45
Campaign_881,2024-10-31T02:50:28,6.0
Campaign_1007,2024-11-15T02:38:51,1.91
Campaign_136,2024-11-03T00:08:24,9.89
Campaign_160,2024-11-24T18:28:04,1.5
Campaign_160,2024-11-24T18:28:04,1.5
Campaign_178,2024-11-03T06:31:43,0.54
Campaign_472,2024-11-26T00:41:34,6.45
Campaign_472,2024-11-26T00:41:34,6.45
Campaign_472,2024-11-26T00:41:34,6.45
Campaign_472,2024-11-26T00:41:34,6.45
Campaign_455,2024-11-02T01:02:56,7.45
Campaign_455,2024-11-02T01:02:56,7.45
Campaign_44,2024-10-25T01:11:27,8.21
Campaign_569,2024-11-15T15:18:32,3.05
Campaign_679,2024-10-23T04:07:10,9.13
Campaign_906,2024-12-04T11:03:06,2.53
Campaign_851,2024-11-13T16:51:29,9.37
Campaign_851,2024-11-13T16:51:29,9.37
Campaign_851,2024-11-13T16:51:29,9.37
Campaign_443,2024-10-12T17:28:37,9.96
Campaign_443,2024-10-12T17:28:37,9.96
Campaign_469,2024-10-31T06:37:40,9.65
Campaign_469,2024-10-31T06:37:40,9.65
Campaign_170,2024-11-09T04:05:46,9.12
Campaign_170,2024-11-09T04:05:46,9.12
Campaign_170,2024-11-09T04:05:46,9.12
Campaign_586,2024-10-11T06:05:18,5.13
Campaign_586,2024-10-11T06:05:18,5.13
Campaign_290,2024-10-26T23:03:36,3.1
Campaign_290,2024-10-26T23:03:36,3.1
Campaign_254,2024-11-04T14:23:49,1.19
Campaign_254,2024-11-04T14:23:49,1.19
Campaign_254,2024-11-04T14:23:49,1.19
Campaign_197,2024-10-19T02:49:05,1.4
Campaign_129,2024-11-09T09:00:17,7.46
Campaign_129,2024-11-09T09:00:17,7.46
Campaign_129,2024-11-09T09:00:17,7.46
Campaign_129,2024-11-09T09:00:17,7.46
Campaign_346,2024-10-31T02:03:17,8.1
Campaign_958,2024-10-19T08:06:14,7.17
Campaign_958,2024-10-19T08:06:14,7.17
Campaign_669,2024-10-23T10:00:32,7.13
Campaign_615,2024-10-25T12:04:58,2.72
Campaign_197,2024-10-06T18:19:20,9.87
Campaign_180,2024-10-26T14:04:49,0.62
Campaign_180,2024-10-26T14:04:49,0.62
Campaign_313,2024-10-31T21:33:02,9.96
Campaign_934,2024-12-19T11:32:57,6.29
Campaign_592,2024-10-25T22:45:42,4.67
Campaign_592,2024-10-25T22:45:42,4.67
Campaign_592,2024-10-25T22:45:42,4.67
Campaign_283,2024-10-18T11:59:15,1.93
Campaign_283,2024-10-18T11:59:15,1.93
Campaign_750,2024-10-21T17:17:15,7.37
Campaign_750,2024-10-21T17:17:15,7.37
Campaign_330,2024-10-19T06:12:17,3.01
Campaign_371,2024-10-26T04:51:26,5.5
Campaign_371,2024-10-26T04:51:26,5.5
Campaign_377,2024-10-17T21:50:36,4.52
Campaign_377,2024-10-17T21:50:36,4.52
